Order_ID,Shipment_Date,Delivery_Date,Origin_State,Destination_State,Route,Distance_km,Truck_Type,Weight_kg,Freight_Cost_INR,Fuel_Cost_INR,Cost_per_km,Expected_Delivery_Days,Actual_Delivery_Days,Delivery_Time_Days,Delay_Flag,Load_Utilization_%,Driver_Experience_Yrs,Weather_Condition,Road_Condition,Month,Month_Name,Year
IND11579,2022-09-25,2022-09-26,Haryana,Punjab,Delhi-Amritsar,446,Medium Truck,11644,29142.22,4232.01,65.34,1,1,1,0,60,14,Clear,Average,9,Sep,2022
IND11580,2020-06-10,2020-06-11,Rajasthan,Karnataka,Chennai-Bangalore,346,Medium Truck,12610,34756.62,4304.75,100.45,1,1,1,0,65,12,Clear,Average,6,Jun,2020
IND11581,2023-07-16,2023-07-18,Maharashtra,Maharashtra,Hyderabad-Pune,559,Medium Truck,11142,52652.35,5083.44,94.19,2,2,2,0,55,2,Storm,Poor,7,Jul,2023
IND11582,2022-07-02,2022-07-05,Tamil Nadu,Tamil Nadu,Mumbai-Chennai,1338,Heavy Truck,15753,76234.31,12483.76,56.98,3,3,3,0,62,14,Rain,Average,7,Jul,2022
IND11583,2020-04-13,2020-04-15,Rajasthan,Maharashtra,Nagpur-Mumbai,856,Medium Truck,14564,98249.17,10603.13,114.78,2,2,2,0,88,12,Clear,Poor,4,Apr,2020
IND11584,2022-06-26,2022-06-30,Maharashtra,Karnataka,Chennai-Bangalore,346,Heavy Truck,21851,30826.14,5168.76,89.09,1,4,4,1,94,9,Clear,Poor,6,Jun,2022
IND11585,2021-07-02,2021-07-04,Odisha,Maharashtra,Nagpur-Mumbai,856,Heavy Truck,20104,57792.25,12187.24,67.51,2,2,2,0,63,8,Fog,Average,7,Jul,2021
IND11586,2022-10-14,2022-10-17,Telangana,Maharashtra,Delhi-Mumbai,1400,Medium Truck,13915,90216.6,17012.45,64.44,3,3,3,0,90,16,Clear,Good,10,Oct,2022
IND11587,2020-03-11,2020-03-14,Kerala,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,38727,83322.9,16477.66,59.52,3,3,3,0,93,10,Clear,Good,3,Mar,2020
IND11588,2023-08-15,2023-08-17,Tamil Nadu,Maharashtra,Nagpur-Mumbai,856,Medium Truck,9926,68244.27,12830.32,79.72,2,2,2,0,96,7,Clear,Average,8,Aug,2023
IND11589,2023-04-20,2023-04-22,Telangana,Delhi,Lucknow-Delhi,555,Medium Truck,9827,33015.77,6566.64,59.49,2,2,2,0,91,15,Clear,Average,4,Apr,2023
IND11590,2024-07-24,2024-07-26,Telangana,Telangana,Bangalore-Hyderabad,575,Medium Truck,14202,45486.61,6290.97,79.11,2,2,2,0,96,9,Rain,Good,7,Jul,2024
IND11591,2024-02-23,2024-02-24,Odisha,Maharashtra,Mumbai-Pune,149,Medium Truck,14103,9001.68,2140.67,60.41,1,1,1,0,98,4,Clear,Average,2,Feb,2024
IND11592,2021-05-09,2021-05-10,Rajasthan,Maharashtra,Surat-Mumbai,284,Heavy Truck,24417,27257.33,2737.56,95.98,1,1,1,0,75,6,Clear,Poor,5,May,2021
IND11593,2024-12-08,2024-12-15,Odisha,Maharashtra,Ahmedabad-Mumbai,524,Heavy Truck,23359,55002.68,4549.73,104.97,2,7,7,1,74,12,Fog,Average,12,Dec,2024
IND11594,2024-07-10,2024-07-13,Uttar Pradesh,Maharashtra,Delhi-Mumbai,1400,Light Van,585,123853.23,17414.08,88.47,3,3,3,0,92,15,Clear,Good,7,Jul,2024
IND11595,2020-12-05,2020-12-06,Kerala,Karnataka,Chennai-Bangalore,346,Medium Truck,12869,33770.98,3000.15,97.6,1,1,1,0,55,19,Clear,Average,12,Dec,2020
IND11596,2024-05-17,2024-05-19,Odisha,Maharashtra,Delhi-Mumbai,1400,Medium Truck,4982,161961.12,14856.86,115.69,3,2,2,0,89,2,Clear,Good,5,May,2024
IND11597,2024-11-08,2024-11-09,Maharashtra,Maharashtra,Surat-Mumbai,284,Heavy Truck,19944,26890.83,3114.07,94.69,1,1,1,0,82,19,Rain,Good,11,Nov,2024
IND11598,2023-03-24,2023-03-25,Gujarat,Maharashtra,Surat-Mumbai,284,Medium Truck,10892,21439.46,3360.51,75.49,1,1,1,0,61,2,Clear,Average,3,Mar,2023
IND11599,2023-12-19,2023-12-21,Karnataka,West Bengal,Chennai-Kolkata,1659,Medium Truck,12678,135148.13,24788.14,81.46,3,2,2,0,97,15,Rain,Average,12,Dec,2023
IND11600,2022-11-24,2022-11-29,Punjab,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,11191,48614.41,4210.17,110.24,1,5,5,1,98,12,Clear,Good,11,Nov,2022
IND11601,2020-01-15,2020-01-23,Punjab,West Bengal,Chennai-Kolkata,1659,Medium Truck,11633,98130.55,17635.66,59.15,3,8,8,1,63,1,Rain,Poor,1,Jan,2020
IND11602,2020-05-02,2020-05-05,Odisha,West Bengal,Chennai-Kolkata,1659,Heavy Truck,23462,120777.84,14807.7,72.8,3,3,3,0,55,14,Fog,Good,5,May,2020
IND11603,2020-11-17,2020-11-18,Rajasthan,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,28888,39870.64,5403.7,90.41,1,1,1,0,90,4,Fog,Average,11,Nov,2020
IND11604,2020-02-04,2020-02-05,Tamil Nadu,Maharashtra,Mumbai-Pune,149,Light Van,843,14504.74,1950.96,97.35,1,1,1,0,88,11,Clear,Average,2,Feb,2020
IND11605,2020-05-07,2020-05-09,Kerala,Maharashtra,Hyderabad-Pune,559,Light Van,1706,57825.72,6358.37,103.44,2,2,2,0,88,7,Clear,Good,5,May,2020
IND11606,2021-01-07,2021-01-10,Odisha,West Bengal,Delhi-Kolkata,1472,Heavy Truck,31203,106388.03,14309.05,72.27,3,3,3,0,71,13,Clear,Good,1,Jan,2021
IND11607,2022-09-15,2022-09-17,Haryana,Maharashtra,Ahmedabad-Mumbai,524,Medium Truck,6081,31550.11,6469.42,60.21,2,2,2,0,86,14,Clear,Poor,9,Sep,2022
IND11608,2022-10-20,2022-10-21,Odisha,Maharashtra,Surat-Mumbai,284,Heavy Truck,38021,33182.2,3343.85,116.84,1,1,1,0,56,7,Clear,Good,10,Oct,2022
IND11609,2022-10-20,2022-10-28,Telangana,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,24449,77486.44,12877.62,55.35,3,8,8,1,90,11,Clear,Good,10,Oct,2022
IND11610,2021-11-28,2021-11-30,Uttar Pradesh,Telangana,Bangalore-Hyderabad,575,Heavy Truck,30657,32606.17,6232.87,56.71,2,2,2,0,79,11,Storm,Good,11,Nov,2021
IND11611,2024-04-24,2024-04-26,Kerala,Maharashtra,Ahmedabad-Mumbai,524,Heavy Truck,17291,44354.49,5788.3,84.65,2,2,2,0,97,9,Fog,Good,4,Apr,2024
IND11612,2021-10-29,2021-10-31,Haryana,Maharashtra,Nagpur-Mumbai,856,Medium Truck,4532,91890.72,12735.85,107.35,2,2,2,0,80,4,Clear,Poor,10,Oct,2021
IND11613,2023-05-30,2023-06-01,Kerala,Delhi,Lucknow-Delhi,555,Medium Truck,14614,57839.48,7739.48,104.22,2,2,2,0,99,2,Clear,Good,5,May,2023
IND11614,2023-06-19,2023-06-21,Tamil Nadu,Maharashtra,Hyderabad-Pune,559,Heavy Truck,19362,64642.17,7345.59,115.64,2,2,2,0,80,2,Rain,Average,6,Jun,2023
IND11615,2023-12-04,2023-12-05,Odisha,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,33037,26421.27,6271.65,59.91,1,1,1,0,75,9,Clear,Good,12,Dec,2023
IND11616,2023-06-18,2023-06-20,Madhya Pradesh,Maharashtra,Ahmedabad-Mumbai,524,Light Van,1392,39981.68,6889.76,76.3,2,2,2,0,72,19,Clear,Average,6,Jun,2023
IND11617,2020-08-06,2020-08-09,Rajasthan,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,21344,97649.93,20053.34,69.75,3,3,3,0,83,15,Clear,Average,8,Aug,2020
IND11618,2020-06-25,2020-06-27,Delhi,Maharashtra,Ahmedabad-Mumbai,524,Medium Truck,11430,57776.72,4392.1,110.26,2,2,2,0,78,18,Clear,Good,6,Jun,2020
IND11619,2020-04-09,2020-04-12,Haryana,West Bengal,Delhi-Kolkata,1472,Heavy Truck,30693,123920.06,16475.31,84.18,3,3,3,0,82,16,Rain,Poor,4,Apr,2020
IND11620,2022-10-01,2022-10-02,Karnataka,Punjab,Delhi-Amritsar,446,Medium Truck,12106,23138.19,5899.82,51.88,1,1,1,0,66,2,Storm,Good,10,Oct,2022
IND11621,2021-04-02,2021-04-03,Kerala,Karnataka,Chennai-Bangalore,346,Heavy Truck,16438,34446.9,4180.74,99.56,1,1,1,0,65,12,Clear,Average,4,Apr,2021
IND11622,2022-11-25,2022-11-26,Madhya Pradesh,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,34400,34049.11,4068.74,77.21,1,1,1,0,81,1,Clear,Poor,11,Nov,2022
IND11623,2021-02-27,2021-03-01,Uttar Pradesh,Maharashtra,Ahmedabad-Mumbai,524,Heavy Truck,29819,45682.46,5440.92,87.18,2,2,2,0,77,2,Clear,Average,2,Feb,2021
IND11624,2023-09-24,2023-09-27,Madhya Pradesh,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,24652,157591.17,14314.19,112.57,3,3,3,0,87,14,Fog,Average,9,Sep,2023
IND11625,2023-06-19,2023-06-21,Bihar,Maharashtra,Delhi-Mumbai,1400,Medium Truck,11166,95160.3,13761.2,67.97,3,2,2,0,70,7,Fog,Good,6,Jun,2023
IND11626,2023-06-03,2023-06-06,Tamil Nadu,Maharashtra,Ahmedabad-Mumbai,524,Medium Truck,9389,35012.91,5450.62,66.82,2,3,3,1,82,17,Clear,Good,6,Jun,2023
IND11627,2021-06-19,2021-06-25,Haryana,Punjab,Delhi-Amritsar,446,Heavy Truck,37361,30516.87,5175.37,68.42,1,6,6,1,82,15,Fog,Good,6,Jun,2021
IND11628,2022-08-20,2022-08-22,Bihar,Delhi,Lucknow-Delhi,555,Heavy Truck,18079,40885.5,7761.17,73.67,2,2,2,0,99,17,Clear,Poor,8,Aug,2022
IND11629,2022-07-13,2022-07-14,Punjab,Maharashtra,Mumbai-Pune,149,Medium Truck,9295,8569.7,1965.94,57.51,1,1,1,0,92,9,Clear,Poor,7,Jul,2022
IND11630,2024-01-23,2024-01-25,Uttar Pradesh,Telangana,Bangalore-Hyderabad,575,Medium Truck,5258,56813.09,7961.88,98.81,2,2,2,0,60,13,Rain,Good,1,Jan,2024
IND11631,2020-08-24,2020-08-29,Telangana,Rajasthan,Delhi-Jaipur,281,Light Van,866,18129.53,3986.05,64.52,1,5,5,1,96,2,Clear,Good,8,Aug,2020
IND11632,2024-04-03,2024-04-06,Haryana,West Bengal,Chennai-Kolkata,1659,Medium Truck,5991,190503.31,18104.76,114.83,3,3,3,0,83,15,Clear,Good,4,Apr,2024
IND11633,2020-07-19,2020-07-20,Odisha,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,6741,28708.24,4596.18,65.1,1,1,1,0,88,11,Rain,Good,7,Jul,2020
IND11634,2024-06-15,2024-06-17,Gujarat,Delhi,Lucknow-Delhi,555,Medium Truck,3085,37681.69,4663.87,67.89,2,2,2,0,57,19,Clear,Good,6,Jun,2024
IND11635,2022-12-04,2022-12-05,Haryana,Rajasthan,Delhi-Jaipur,281,Light Van,2236,19892.39,4078.28,70.79,1,1,1,0,60,14,Clear,Average,12,Dec,2022
IND11636,2021-10-18,2021-10-20,Maharashtra,Maharashtra,Hyderabad-Pune,559,Light Van,2157,58022.9,4729.57,103.8,2,2,2,0,92,4,Clear,Poor,10,Oct,2021
IND11637,2024-05-18,2024-05-20,Gujarat,Maharashtra,Hyderabad-Pune,559,Heavy Truck,29329,44682.24,7372.06,79.93,2,2,2,0,67,11,Clear,Average,5,May,2024
IND11638,2021-02-15,2021-02-18,Rajasthan,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,33877,150294.79,14905.46,107.35,3,3,3,0,90,16,Clear,Average,2,Feb,2021
IND11639,2022-04-18,2022-04-20,Haryana,Maharashtra,Hyderabad-Pune,559,Heavy Truck,31382,58661.33,8184.58,104.94,2,2,2,0,69,2,Clear,Average,4,Apr,2022
IND11640,2022-01-19,2022-01-20,Madhya Pradesh,Maharashtra,Mumbai-Pune,149,Medium Truck,9447,17144.59,1629.64,115.06,1,1,1,0,60,2,Fog,Average,1,Jan,2022
IND11641,2020-11-01,2020-11-05,Delhi,Telangana,Bangalore-Hyderabad,575,Medium Truck,11323,59203.32,7886.85,102.96,2,4,4,1,87,9,Fog,Good,11,Nov,2020
IND11642,2020-07-01,2020-07-02,West Bengal,Maharashtra,Surat-Mumbai,284,Medium Truck,10588,15231.99,2833.92,53.63,1,1,1,0,95,4,Clear,Good,7,Jul,2020
IND11643,2021-08-15,2021-08-17,Odisha,Delhi,Lucknow-Delhi,555,Heavy Truck,15903,60278.38,5601.96,108.61,2,2,2,0,66,8,Clear,Good,8,Aug,2021
IND11644,2024-01-31,2024-02-01,Delhi,Karnataka,Chennai-Bangalore,346,Medium Truck,14648,40020.12,4210.35,115.67,1,1,1,0,97,18,Rain,Average,1,Jan,2024
IND11645,2021-04-16,2021-04-18,Kerala,Maharashtra,Hyderabad-Pune,559,Light Van,1487,66833.06,8377.11,119.56,2,2,2,0,67,15,Storm,Poor,4,Apr,2021
IND11646,2021-09-13,2021-09-15,Haryana,West Bengal,Delhi-Kolkata,1472,Heavy Truck,37574,86507.57,17109.07,58.77,3,2,2,0,87,2,Clear,Average,9,Sep,2021
IND11647,2023-08-19,2023-08-20,Telangana,Maharashtra,Surat-Mumbai,284,Medium Truck,12955,26391.87,4133.38,92.93,1,1,1,0,82,11,Fog,Poor,8,Aug,2023
IND11648,2020-04-18,2020-04-20,Haryana,Telangana,Bangalore-Hyderabad,575,Medium Truck,5804,36778.21,7764.66,63.96,2,2,2,0,90,17,Clear,Good,4,Apr,2020
IND11649,2020-03-29,2020-03-31,Odisha,Maharashtra,Nagpur-Mumbai,856,Light Van,1726,58529.58,11616.82,68.38,2,2,2,0,59,7,Storm,Average,3,Mar,2020
IND11650,2023-02-04,2023-02-05,Delhi,Maharashtra,Mumbai-Pune,149,Light Van,1784,15226.44,1646.71,102.19,1,1,1,0,79,8,Clear,Poor,2,Feb,2023
IND11651,2024-08-09,2024-08-10,Karnataka,Punjab,Delhi-Amritsar,446,Medium Truck,3689,52822.79,4774.78,118.44,1,1,1,0,71,10,Storm,Average,8,Aug,2024
IND11652,2021-01-14,2021-01-15,West Bengal,Rajasthan,Delhi-Jaipur,281,Medium Truck,8143,25750.81,2625.51,91.64,1,1,1,0,91,3,Clear,Poor,1,Jan,2021
IND11653,2020-07-09,2020-07-11,Madhya Pradesh,Telangana,Bangalore-Hyderabad,575,Light Van,1186,62986.02,8479.86,109.54,2,2,2,0,73,13,Storm,Average,7,Jul,2020
IND11654,2022-06-05,2022-06-06,Rajasthan,Telangana,Bangalore-Hyderabad,575,Medium Truck,7881,29107.57,8461.56,50.62,2,1,1,0,89,17,Clear,Good,6,Jun,2022
IND11655,2022-01-18,2022-01-19,Maharashtra,Rajasthan,Delhi-Jaipur,281,Heavy Truck,19507,14770.54,3717.48,52.56,1,1,1,0,97,13,Clear,Good,1,Jan,2022
IND11656,2020-05-15,2020-05-16,Kerala,Maharashtra,Mumbai-Pune,149,Light Van,2496,13673.83,1500.99,91.77,1,1,1,0,88,19,Fog,Average,5,May,2020
IND11657,2020-03-27,2020-03-28,Tamil Nadu,Maharashtra,Surat-Mumbai,284,Heavy Truck,35765,21932.98,2759.42,77.23,1,1,1,0,60,9,Rain,Poor,3,Mar,2020
IND11658,2023-03-14,2023-03-15,Gujarat,Punjab,Delhi-Amritsar,446,Medium Truck,10680,50078.24,6654.44,112.28,1,1,1,0,73,16,Rain,Good,3,Mar,2023
IND11659,2022-04-16,2022-04-18,Haryana,Maharashtra,Hyderabad-Pune,559,Light Van,1609,39766.55,4732.38,71.14,2,2,2,0,55,5,Clear,Average,4,Apr,2022
IND11660,2023-12-05,2023-12-08,Madhya Pradesh,Maharashtra,Delhi-Mumbai,1400,Medium Truck,3429,112341.0,19466.93,80.24,3,3,3,0,61,9,Rain,Average,12,Dec,2023
IND11661,2024-03-24,2024-03-25,Karnataka,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,8700,38346.56,4625.3,86.95,1,1,1,0,88,9,Fog,Good,3,Mar,2024
IND11662,2021-04-06,2021-04-08,Maharashtra,Maharashtra,Surat-Mumbai,284,Heavy Truck,35165,19628.01,3104.71,69.11,1,2,2,1,73,6,Clear,Good,4,Apr,2021
IND11663,2024-09-02,2024-09-03,Karnataka,Punjab,Delhi-Amritsar,446,Medium Truck,11794,50663.21,6165.43,113.59,1,1,1,0,87,10,Clear,Good,9,Sep,2024
IND11664,2024-10-24,2024-10-25,Odisha,Rajasthan,Delhi-Jaipur,281,Heavy Truck,23631,23187.38,2426.22,82.52,1,1,1,0,80,18,Fog,Good,10,Oct,2024
IND11665,2021-02-10,2021-02-11,Telangana,Karnataka,Chennai-Bangalore,346,Heavy Truck,36852,27573.05,3625.8,79.69,1,1,1,0,95,11,Rain,Good,2,Feb,2021
IND11666,2022-10-22,2022-10-23,Delhi,Rajasthan,Delhi-Jaipur,281,Medium Truck,13110,30764.64,4120.63,109.48,1,1,1,0,96,15,Fog,Good,10,Oct,2022
IND11667,2021-10-24,2021-10-25,Maharashtra,Punjab,Delhi-Amritsar,446,Heavy Truck,19507,32039.97,5750.48,71.84,1,1,1,0,81,7,Fog,Good,10,Oct,2021
IND11668,2022-08-09,2022-08-10,Uttar Pradesh,Rajasthan,Delhi-Jaipur,281,Medium Truck,3527,30129.54,3732.97,107.22,1,1,1,0,92,14,Rain,Average,8,Aug,2022
IND11669,2024-11-30,2024-12-01,Odisha,Rajasthan,Delhi-Jaipur,281,Medium Truck,5996,16455.11,3738.01,58.56,1,1,1,0,80,8,Rain,Average,11,Nov,2024
IND11670,2020-08-10,2020-08-11,Uttar Pradesh,Odisha,Kolkata-Bhubaneswar,441,Light Van,2311,27692.68,3714.98,62.8,1,1,1,0,89,19,Storm,Average,8,Aug,2020
IND11671,2020-05-05,2020-05-07,Gujarat,Delhi,Lucknow-Delhi,555,Medium Truck,4361,64690.2,5229.46,116.56,2,2,2,0,74,15,Fog,Average,5,May,2020
IND11672,2024-10-28,2024-10-29,Delhi,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,38201,48056.35,5044.53,108.97,1,1,1,0,78,19,Fog,Poor,10,Oct,2024
IND11673,2024-10-04,2024-10-05,Haryana,Maharashtra,Hyderabad-Pune,559,Heavy Truck,29772,43128.48,5912.57,77.15,2,1,1,0,75,18,Clear,Poor,10,Oct,2024
IND11674,2024-11-11,2024-11-13,Maharashtra,Maharashtra,Ahmedabad-Mumbai,524,Medium Truck,3703,49618.58,5699.23,94.69,2,2,2,0,80,17,Clear,Poor,11,Nov,2024
IND11675,2024-11-06,2024-11-08,Odisha,Maharashtra,Ahmedabad-Mumbai,524,Medium Truck,3662,60788.15,7058.35,116.01,2,2,2,0,74,3,Clear,Good,11,Nov,2024
IND11676,2022-09-30,2022-10-04,Gujarat,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,11556,86742.7,10841.49,64.83,3,4,4,1,60,3,Rain,Poor,9,Sep,2022
IND11677,2022-04-16,2022-04-17,Punjab,Maharashtra,Surat-Mumbai,284,Medium Truck,12114,15373.13,3585.06,54.13,1,1,1,0,57,7,Clear,Average,4,Apr,2022
IND11678,2024-06-20,2024-06-21,Tamil Nadu,Maharashtra,Surat-Mumbai,284,Heavy Truck,21256,24884.87,2272.22,87.62,1,1,1,0,64,10,Clear,Good,6,Jun,2024
IND11679,2021-06-11,2021-06-12,Telangana,Rajasthan,Delhi-Jaipur,281,Medium Truck,11367,16854.88,2372.04,59.98,1,1,1,0,66,17,Clear,Good,6,Jun,2021
IND11680,2022-07-17,2022-07-18,Gujarat,Rajasthan,Delhi-Jaipur,281,Medium Truck,8297,17734.57,3051.1,63.11,1,1,1,0,87,15,Rain,Average,7,Jul,2022
IND11681,2023-01-11,2023-01-12,Madhya Pradesh,Telangana,Bangalore-Hyderabad,575,Heavy Truck,23573,64634.45,7984.82,112.41,2,1,1,0,76,8,Fog,Good,1,Jan,2023
IND11682,2020-01-06,2020-01-10,Punjab,Maharashtra,Ahmedabad-Mumbai,524,Heavy Truck,30582,26471.56,4723.84,50.52,2,4,4,1,70,17,Fog,Good,1,Jan,2020
IND11683,2023-05-26,2023-05-28,Bihar,Maharashtra,Hyderabad-Pune,559,Heavy Truck,20378,59912.17,6642.23,107.18,2,2,2,0,71,3,Clear,Average,5,May,2023
IND11684,2020-07-31,2020-08-04,Bihar,Karnataka,Chennai-Bangalore,346,Heavy Truck,28500,29820.55,4411.34,86.19,1,4,4,1,64,4,Clear,Average,7,Jul,2020
IND11685,2021-10-07,2021-10-10,Delhi,Maharashtra,Delhi-Mumbai,1400,Medium Truck,3305,124810.85,13449.42,89.15,3,3,3,0,66,8,Clear,Poor,10,Oct,2021
IND11686,2024-10-20,2024-10-26,Tamil Nadu,Tamil Nadu,Mumbai-Chennai,1338,Heavy Truck,36881,129817.79,15502.49,97.02,3,6,6,1,73,13,Clear,Average,10,Oct,2024
IND11687,2024-04-30,2024-05-01,Odisha,Maharashtra,Surat-Mumbai,284,Heavy Truck,19697,22777.13,4083.88,80.2,1,1,1,0,94,1,Rain,Average,4,Apr,2024
IND11688,2024-12-21,2024-12-23,Bihar,Maharashtra,Nagpur-Mumbai,856,Heavy Truck,33774,49727.46,9917.27,58.09,2,2,2,0,77,18,Clear,Good,12,Dec,2024
IND11689,2022-01-26,2022-01-27,Telangana,Maharashtra,Surat-Mumbai,284,Light Van,2703,16244.07,2584.76,57.2,1,1,1,0,94,11,Clear,Average,1,Jan,2022
IND11690,2023-05-28,2023-05-31,West Bengal,Tamil Nadu,Mumbai-Chennai,1338,Light Van,1211,137553.56,16584.11,102.81,3,3,3,0,64,6,Clear,Good,5,May,2023
IND11691,2023-06-26,2023-06-27,Karnataka,Karnataka,Chennai-Bangalore,346,Heavy Truck,22222,22653.47,4202.31,65.47,1,1,1,0,64,16,Clear,Poor,6,Jun,2023
IND11692,2023-09-12,2023-09-13,West Bengal,Karnataka,Chennai-Bangalore,346,Heavy Truck,22933,17980.62,2833.28,51.97,1,1,1,0,64,19,Clear,Good,9,Sep,2023
IND11693,2024-02-21,2024-02-22,Odisha,Punjab,Delhi-Amritsar,446,Heavy Truck,32849,52883.55,3850.84,118.57,1,1,1,0,93,17,Clear,Good,2,Feb,2024
IND11694,2021-11-20,2021-11-26,Delhi,Maharashtra,Nagpur-Mumbai,856,Medium Truck,10852,101545.06,7787.43,118.63,2,6,6,1,84,18,Clear,Good,11,Nov,2021
IND11695,2022-10-04,2022-10-05,Karnataka,Maharashtra,Nagpur-Mumbai,856,Heavy Truck,26463,65458.23,7664.64,76.47,2,1,1,0,58,11,Clear,Average,10,Oct,2022
IND11696,2023-08-03,2023-08-05,Haryana,Maharashtra,Hyderabad-Pune,559,Medium Truck,3402,28948.75,5487.29,51.79,2,2,2,0,55,14,Clear,Poor,8,Aug,2023
IND11697,2020-09-17,2020-09-18,Gujarat,Maharashtra,Nagpur-Mumbai,856,Medium Truck,9940,86377.7,9569.0,100.91,2,1,1,0,97,12,Rain,Good,9,Sep,2020
IND11698,2023-01-25,2023-01-28,Madhya Pradesh,Maharashtra,Delhi-Mumbai,1400,Light Van,2301,151439.18,14842.82,108.17,3,3,3,0,73,7,Storm,Good,1,Jan,2023
IND11699,2021-05-13,2021-05-15,Bihar,Telangana,Bangalore-Hyderabad,575,Heavy Truck,25842,33781.8,8184.87,58.75,2,2,2,0,59,17,Clear,Average,5,May,2021
IND11700,2023-05-07,2023-05-10,Haryana,Odisha,Kolkata-Bhubaneswar,441,Light Van,676,26231.61,5417.58,59.48,1,3,3,1,84,5,Rain,Poor,5,May,2023
IND11701,2022-12-13,2022-12-14,Punjab,Karnataka,Chennai-Bangalore,346,Light Van,948,37214.27,4890.02,107.56,1,1,1,0,80,14,Fog,Good,12,Dec,2022
IND11702,2020-11-17,2020-11-22,Punjab,West Bengal,Chennai-Kolkata,1659,Heavy Truck,37044,190011.11,19392.51,114.53,3,5,5,1,94,13,Clear,Good,11,Nov,2020
IND11703,2023-10-02,2023-10-04,West Bengal,Maharashtra,Ahmedabad-Mumbai,524,Medium Truck,9074,55204.89,4521.64,105.35,2,2,2,0,88,12,Clear,Good,10,Oct,2023
IND11704,2023-09-04,2023-09-05,Maharashtra,Rajasthan,Delhi-Jaipur,281,Heavy Truck,33732,17998.65,3159.29,64.05,1,1,1,0,56,14,Clear,Average,9,Sep,2023
IND11705,2022-06-09,2022-06-11,Tamil Nadu,Maharashtra,Hyderabad-Pune,559,Heavy Truck,21850,44052.83,7688.61,78.81,2,2,2,0,78,9,Clear,Good,6,Jun,2022
IND11706,2021-07-15,2021-07-17,Maharashtra,Delhi,Lucknow-Delhi,555,Heavy Truck,35786,51092.73,5194.09,92.06,2,2,2,0,68,4,Rain,Good,7,Jul,2021
IND11707,2023-12-05,2023-12-06,Maharashtra,Punjab,Delhi-Amritsar,446,Medium Truck,3750,27304.36,3852.77,61.22,1,1,1,0,95,19,Clear,Good,12,Dec,2023
IND11708,2023-01-22,2023-01-26,Bihar,Maharashtra,Ahmedabad-Mumbai,524,Medium Truck,12060,33924.9,5400.37,64.74,2,4,4,1,96,1,Fog,Average,1,Jan,2023
IND11709,2021-12-31,2022-01-01,Gujarat,Maharashtra,Surat-Mumbai,284,Light Van,713,19823.78,3045.13,69.8,1,1,1,0,67,13,Clear,Poor,12,Dec,2021
IND11710,2021-11-23,2021-11-24,Rajasthan,Rajasthan,Delhi-Jaipur,281,Heavy Truck,16617,24072.13,2850.41,85.67,1,1,1,0,83,6,Fog,Poor,11,Nov,2021
IND11711,2022-06-18,2022-06-21,Kerala,West Bengal,Chennai-Kolkata,1659,Light Van,2163,142269.77,14842.55,85.76,3,3,3,0,55,1,Fog,Average,6,Jun,2022
IND11712,2024-09-02,2024-09-03,Maharashtra,Maharashtra,Surat-Mumbai,284,Heavy Truck,17530,30388.18,2770.67,107.0,1,1,1,0,88,17,Storm,Average,9,Sep,2024
IND11713,2024-08-28,2024-08-30,Madhya Pradesh,Maharashtra,Nagpur-Mumbai,856,Light Van,2097,87920.37,10936.24,102.71,2,2,2,0,58,3,Fog,Good,8,Aug,2024
IND11714,2023-11-29,2023-12-05,Rajasthan,West Bengal,Chennai-Kolkata,1659,Heavy Truck,37152,189062.12,17753.79,113.96,3,6,6,1,82,17,Clear,Average,11,Nov,2023
IND11715,2020-12-13,2020-12-16,Gujarat,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,39091,47761.68,5480.68,108.3,1,3,3,1,73,2,Rain,Good,12,Dec,2020
IND11716,2020-08-13,2020-08-14,Tamil Nadu,Punjab,Delhi-Amritsar,446,Light Van,1011,30226.06,5242.34,67.77,1,1,1,0,55,7,Clear,Average,8,Aug,2020
IND11717,2024-08-21,2024-08-24,Punjab,Maharashtra,Mumbai-Pune,149,Heavy Truck,29546,10905.43,1764.66,73.19,1,3,3,1,90,1,Fog,Poor,8,Aug,2024
IND11718,2022-07-07,2022-07-10,Gujarat,West Bengal,Chennai-Kolkata,1659,Medium Truck,8082,141064.15,16158.41,85.03,3,3,3,0,97,15,Clear,Poor,7,Jul,2022
IND11719,2020-04-01,2020-04-02,West Bengal,Maharashtra,Surat-Mumbai,284,Medium Truck,9860,14483.71,3308.83,51.0,1,1,1,0,67,4,Clear,Average,4,Apr,2020
